County,Election_Date,Precinct,Contest_Group_ID,Contest_Type,Contest_Name,Choice,Choice_Party,Vote_For,Election_Day,One_Stop,Absentee_by_Mail,Provisional,Total_Votes
BUNCOMBE,2016-11-08,35.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,101,0,66,0,167
BUNCOMBE,2016-11-08,53.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,116,0,31,0,147
BUNCOMBE,2016-11-08,30.3,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,151,0,60,0,211
BUNCOMBE,2016-11-08,18.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,224,0,164,0,388
BUNCOMBE,2016-11-08,12.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,306,0,37,0,343
BUNCOMBE,2016-11-08,02.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,314,0,62,0,376
BUNCOMBE,2016-11-08,OS MORC,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,1508,0,0,1508
BUNCOMBE,2016-11-08,OS FVBL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,2790,0,0,2790
BUNCOMBE,2016-11-08,61.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,201,0,50,0,251
BUNCOMBE,2016-11-08,ABSENTEE,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,0,0
BUNCOMBE,2016-11-08,52.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,131,0,31,0,162
BUNCOMBE,2016-11-08,29.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,147,0,95,0,242
BUNCOMBE,2016-11-08,OS ACCC,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,1253,0,0,1253
BUNCOMBE,2016-11-08,OS NHPC,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,3254,0,0,3254
BUNCOMBE,2016-11-08,OS ECBL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,3481,0,0,3481
BUNCOMBE,2016-11-08,03.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,294,0,74,0,368
BUNCOMBE,2016-11-08,32.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,120,0,21,0,141
BUNCOMBE,2016-11-08,42.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,219,0,20,0,239
BUNCOMBE,2016-11-08,40.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,148,0,37,0,185
BUNCOMBE,2016-11-08,49.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,169,0,29,0,198
BUNCOMBE,2016-11-08,50.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,122,0,16,0,138
BUNCOMBE,2016-11-08,OS BMBL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,3508,0,0,3508
BUNCOMBE,2016-11-08,OS AVML,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,4719,0,0,4719
BUNCOMBE,2016-11-08,51.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,96,0,25,0,121
BUNCOMBE,2016-11-08,66.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,94,0,26,0,120
BUNCOMBE,2016-11-08,33.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,86,0,23,0,109
BUNCOMBE,2016-11-08,41.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,140,0,27,0,167
BUNCOMBE,2016-11-08,28.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,186,0,57,0,243
BUNCOMBE,2016-11-08,26.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,199,0,28,0,227
BUNCOMBE,2016-11-08,23.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,25,0,27,0,52
BUNCOMBE,2016-11-08,04.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,159,0,41,0,200
BUNCOMBE,2016-11-08,60.4,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,65,0,36,0,101
BUNCOMBE,2016-11-08,39.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,114,0,11,0,125
BUNCOMBE,2016-11-08,01.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,238,0,44,0,282
BUNCOMBE,2016-11-08,OS PACK,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,2531,0,0,2531
BUNCOMBE,2016-11-08,OS PCBC,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,428,0,0,428
BUNCOMBE,2016-11-08,47.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,255,0,20,0,275
BUNCOMBE,2016-11-08,31.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,187,0,38,0,225
BUNCOMBE,2016-11-08,OS UNCA,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,3015,0,0,3015
BUNCOMBE,2016-11-08,30.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,148,0,25,0,173
BUNCOMBE,2016-11-08,68.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,237,0,40,0,277
BUNCOMBE,2016-11-08,58.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,106,0,27,0,133
BUNCOMBE,2016-11-08,09.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,358,0,37,0,395
BUNCOMBE,2016-11-08,54.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,277,0,53,0,330
BUNCOMBE,2016-11-08,36.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,114,0,51,0,165
BUNCOMBE,2016-11-08,OS SBBL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,4420,0,0,4420
BUNCOMBE,2016-11-08,17.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,176,0,44,0,220
BUNCOMBE,2016-11-08,OS WABL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,6905,0,0,6905
BUNCOMBE,2016-11-08,OS WOCO,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,598,0,0,598
BUNCOMBE,2016-11-08,05.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,149,0,72,0,221
BUNCOMBE,2016-11-08,60.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,117,0,25,0,142
BUNCOMBE,2016-11-08,67.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,113,0,45,0,158
BUNCOMBE,2016-11-08,TRANSFER,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,1,0,0,0,1
BUNCOMBE,2016-11-08,OS WVTH,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,4110,0,0,4110
BUNCOMBE,2016-11-08,OS LCBL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,1747,0,0,1747
BUNCOMBE,2016-11-08,65.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,170,0,30,0,200
BUNCOMBE,2016-11-08,57.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,139,0,41,0,180
BUNCOMBE,2016-11-08,OS BTFD,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,2293,0,0,2293
BUNCOMBE,2016-11-08,33.3,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,137,0,17,0,154
BUNCOMBE,2016-11-08,37.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,94,0,20,0,114
BUNCOMBE,2016-11-08,38.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,56,0,22,0,78
BUNCOMBE,2016-11-08,08.3,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,284,0,55,0,339
BUNCOMBE,2016-11-08,14.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,263,0,37,0,300
BUNCOMBE,2016-11-08,11.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,210,0,28,0,238
BUNCOMBE,2016-11-08,PROVISIONAL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,0,0,0,0
BUNCOMBE,2016-11-08,07.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,295,0,59,0,354
BUNCOMBE,2016-11-08,22.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,194,0,86,0,280
BUNCOMBE,2016-11-08,44.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,189,0,75,0,264
BUNCOMBE,2016-11-08,64.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,141,0,15,0,156
BUNCOMBE,2016-11-08,56.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,131,0,33,0,164
BUNCOMBE,2016-11-08,48.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,188,0,29,0,217
BUNCOMBE,2016-11-08,43.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,172,0,15,0,187
BUNCOMBE,2016-11-08,34.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,96,0,15,0,111
BUNCOMBE,2016-11-08,38.3,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,134,0,34,0,168
BUNCOMBE,2016-11-08,08.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,274,0,51,0,325
BUNCOMBE,2016-11-08,06.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,153,0,29,0,182
BUNCOMBE,2016-11-08,21.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,277,0,52,0,329
BUNCOMBE,2016-11-08,25.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,210,0,25,0,235
BUNCOMBE,2016-11-08,27.2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,56,0,25,0,81
BUNCOMBE,2016-11-08,39.3,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,103,0,43,0,146
BUNCOMBE,2016-11-08,10.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,232,0,43,0,275
BUNCOMBE,2016-11-08,OS ABTC,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,603,0,0,603
BUNCOMBE,2016-11-08,71.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,210,0,54,0,264
BUNCOMBE,2016-11-08,OS NABL,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,0,5995,0,0,5995
BUNCOMBE,2016-11-08,70.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,212,0,46,0,258
BUNCOMBE,2016-11-08,62.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,198,0,56,0,254
BUNCOMBE,2016-11-08,24.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,180,0,21,0,201
BUNCOMBE,2016-11-08,14.3,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,181,0,12,0,193
BUNCOMBE,2016-11-08,15.1,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,262,0,38,0,300
BUNCOMBE,2016-11-08,34.1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BUNCOMBE,2016-11-08,38.3,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BUNCOMBE,2016-11-08,64.1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BUNCOMBE,2016-11-08,56.2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BUNCOMBE,2016-11-08,06.1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BUNCOMBE,2016-11-08,OS SBBL,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BUNCOMBE,2016-11-08,13.1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BUNCOMBE,2016-11-08,36.1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BUNCOMBE,2016-11-08,44.1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BUNCOMBE,2016-11-08,55.1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BUNCOMBE,2016-11-08,15.1,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
BUNCOMBE,2016-11-08,29.2,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
CABARRUS,2016-11-08,02-09,1001,S,US PRESIDENT,Donald J. Trump,REP,1,651,0,0,0,651
CABARRUS,2016-11-08,02-06,1001,S,US PRESIDENT,Donald J. Trump,REP,1,471,0,0,0,471
CABARRUS,2016-11-08,04-10,1001,S,US PRESIDENT,Donald J. Trump,REP,1,517,0,0,0,517
CABARRUS,2016-11-08,01-04,1001,S,US PRESIDENT,Donald J. Trump,REP,1,677,0,0,0,677
CABARRUS,2016-11-08,01-07,1001,S,US PRESIDENT,Donald J. Trump,REP,1,533,0,0,0,533
CABARRUS,2016-11-08,12-10,1001,S,US PRESIDENT,Donald J. Trump,REP,1,303,0,0,0,303
CABARRUS,2016-11-08,12-12,1001,S,US PRESIDENT,Donald J. Trump,REP,1,472,0,0,0,472
CABARRUS,2016-11-08,08-00,1001,S,US PRESIDENT,Donald J. Trump,REP,1,1180,0,0,0,1180
CABARRUS,2016-11-08,04-07,1001,S,US PRESIDENT,Donald J. Trump,REP,1,351,0,0,0,351
CABARRUS,2016-11-08,04-08,1001,S,US PRESIDENT,Donald J. Trump,REP,1,313,0,0,0,313
CABARRUS,2016-11-08,09-00,1001,S,US PRESIDENT,Donald J. Trump,REP,1,944,0,0,0,944
CABARRUS,2016-11-08,OS-CBB,1001,S,US PRESIDENT,Donald J. Trump,REP,1,0,4462,0,0,4462
CABARRUS,2016-11-08,03-00,1001,S,US PRESIDENT,Donald J. Trump,REP,1,783,0,0,0,783
CABARRUS,2016-11-08,12-08,1001,S,US PRESIDENT,Donald J. Trump,REP,1,219,0,0,0,219
CABARRUS,2016-11-08,10-00,1001,S,US PRESIDENT,Donald J. Trump,REP,1,1709,0,0,0,1709
CABARRUS,2016-11-08,04-05,1001,S,US PRESIDENT,Donald J. Trump,REP,1,214,0,0,0,214
CABARRUS,2016-11-08,12-07,1001,S,US PRESIDENT,Donald J. Trump,REP,1,36,0,0,0,36
CABARRUS,2016-11-08,04-01,1001,S,US PRESIDENT,Donald J. Trump,REP,1,379,0,0,0,379
ALAMANCE,2016-11-08,03S,1001,S,US PRESIDENT,Donald J. Trump,REP,1,651,1268,112,0,2031
ALAMANCE,2016-11-08,03N,1001,S,US PRESIDENT,Donald J. Trump,REP,1,447,635,70,0,1152
ALAMANCE,2016-11-08,10N,1001,S,US PRESIDENT,Donald J. Trump,REP,1,525,894,34,0,1453
ALAMANCE,2016-11-08,128,1001,S,US PRESIDENT,Donald J. Trump,REP,1,115,189,18,0,322
ALAMANCE,2016-11-08,09N,1001,S,US PRESIDENT,Donald J. Trump,REP,1,454,364,27,0,845
ALAMANCE,2016-11-08,064,1001,S,US PRESIDENT,Donald J. Trump,REP,1,617,1093,82,0,1792
ALAMANCE,2016-11-08,03C,1001,S,US PRESIDENT,Donald J. Trump,REP,1,401,587,68,0,1056
ALAMANCE,2016-11-08,129,1001,S,US PRESIDENT,Donald J. Trump,REP,1,322,411,33,0,766
ALAMANCE,2016-11-08,126,1001,S,US PRESIDENT,Donald J. Trump,REP,1,349,402,51,0,802
ALAMANCE,2016-11-08,12N,1001,S,US PRESIDENT,Donald J. Trump,REP,1,107,151,25,0,283
ALAMANCE,2016-11-08,04,1001,S,US PRESIDENT,Donald J. Trump,REP,1,965,996,71,0,2032
ALAMANCE,2016-11-08,07,1001,S,US PRESIDENT,Donald J. Trump,REP,1,751,841,73,0,1665
ALAMANCE,2016-11-08,12S,1001,S,US PRESIDENT,Donald J. Trump,REP,1,100,87,9,0,196
ALAMANCE,2016-11-08,124,1001,S,US PRESIDENT,Donald J. Trump,REP,1,273,365,26,0,664
ALAMANCE,2016-11-08,01,1001,S,US PRESIDENT,Donald J. Trump,REP,1,965,802,89,0,1856
ALAMANCE,2016-11-08,063,1001,S,US PRESIDENT,Donald J. Trump,REP,1,225,270,32,0,527
ALAMANCE,2016-11-08,10S,1001,S,US PRESIDENT,Donald J. Trump,REP,1,696,1460,67,0,2223
ALAMANCE,2016-11-08,125,1001,S,US PRESIDENT,Donald J. Trump,REP,1,317,507,46,0,870
ALAMANCE,2016-11-08,127,1001,S,US PRESIDENT,Donald J. Trump,REP,1,221,377,36,0,634
ALAMANCE,2016-11-08,103,1001,S,US PRESIDENT,Donald J. Trump,REP,1,426,822,49,0,1297
ALAMANCE,2016-11-08,1210,1001,S,US PRESIDENT,Donald J. Trump,REP,1,245,292,31,0,568
ALAMANCE,2016-11-08,05,1001,S,US PRESIDENT,Donald J. Trump,REP,1,705,666,65,0,1436
ALAMANCE,2016-11-08,03W,1001,S,US PRESIDENT,Donald J. Trump,REP,1,595,551,48,0,1194
ALAMANCE,2016-11-08,03N2,1001,S,US PRESIDENT,Donald J. Trump,REP,1,165,39,10,0,214
ALAMANCE,2016-11-08,02,1001,S,US PRESIDENT,Donald J. Trump,REP,1,933,1000,66,0,1999
ALAMANCE,2016-11-08,06N,1001,S,US PRESIDENT,Donald J. Trump,REP,1,190,209,20,0,419
ALAMANCE,2016-11-08,06S,1001,S,US PRESIDENT,Donald J. Trump,REP,1,457,654,59,0,1170
ALAMANCE,2016-11-08,12E,1001,S,US PRESIDENT,Donald J. Trump,REP,1,132,177,10,0,319
ALAMANCE,2016-11-08,11,1001,S,US PRESIDENT,Donald J. Trump,REP,1,423,575,36,0,1034
ALAMANCE,2016-11-08,06E,1001,S,US PRESIDENT,Donald J. Trump,REP,1,267,381,15,0,663
ALAMANCE,2016-11-08,12W,1001,S,US PRESIDENT,Donald J. Trump,REP,1,289,305,22,0,616
ALAMANCE,2016-11-08,13,1001,S,US PRESIDENT,Donald J. Trump,REP,1,492,521,41,0,1054
ALAMANCE,2016-11-08,09S,1001,S,US PRESIDENT,Donald J. Trump,REP,1,806,899,62,0,1767
ALAMANCE,2016-11-08,06W,1001,S,US PRESIDENT,Donald J. Trump,REP,1,117,135,16,0,268
ALAMANCE,2016-11-08,08N,1001,S,US PRESIDENT,Donald J. Trump,REP,1,679,480,35,0,1194
ALAMANCE,2016-11-08,08S,1001,S,US PRESIDENT,Donald J. Trump,REP,1,448,247,20,0,715
ALAMANCE,2016-11-08,035,1001,S,US PRESIDENT,Donald J. Trump,REP,1,644,780,56,0,1480
ALAMANCE,2016-11-08,125,1001,S,US PRESIDENT,Gary Johnson,LIB,1,23,15,0,0,38
ALAMANCE,2016-11-08,103,1001,S,US PRESIDENT,Gary Johnson,LIB,1,14,28,0,0,42
ALAMANCE,2016-11-08,12N,1001,S,US PRESIDENT,Gary Johnson,LIB,1,22,17,4,0,43
ALAMANCE,2016-11-08,06E,1001,S,US PRESIDENT,Gary Johnson,LIB,1,18,20,1,0,39
ALAMANCE,2016-11-08,03W,1001,S,US PRESIDENT,Gary Johnson,LIB,1,31,29,8,0,68
ALAMANCE,2016-11-08,12E,1001,S,US PRESIDENT,Gary Johnson,LIB,1,7,10,0,0,17
ALAMANCE,2016-11-08,13,1001,S,US PRESIDENT,Gary Johnson,LIB,1,25,15,2,0,42
ALAMANCE,2016-11-08,126,1001,S,US PRESIDENT,Gary Johnson,LIB,1,20,11,3,0,34
ALAMANCE,2016-11-08,06W,1001,S,US PRESIDENT,Gary Johnson,LIB,1,2,7,0,0,9
ALAMANCE,2016-11-08,08N,1001,S,US PRESIDENT,Gary Johnson,LIB,1,23,13,2,0,38
ALAMANCE,2016-11-08,08S,1001,S,US PRESIDENT,Gary Johnson,LIB,1,21,3,3,0,27
ALAMANCE,2016-11-08,10N,1001,S,US PRESIDENT,Gary Johnson,LIB,1,38,28,3,0,69
ALAMANCE,2016-11-08,124,1001,S,US PRESIDENT,Gary Johnson,LIB,1,22,12,2,0,36
ALAMANCE,2016-11-08,129,1001,S,US PRESIDENT,Gary Johnson,LIB,1,15,12,1,0,28
ALAMANCE,2016-11-08,03S,1001,S,US PRESIDENT,Gary Johnson,LIB,1,56,60,7,0,123
ALAMANCE,2016-11-08,035,1001,S,US PRESIDENT,Gary Johnson,LIB,1,43,31,3,0,77
ALAMANCE,2016-11-08,12S,1001,S,US PRESIDENT,Gary Johnson,LIB,1,10,2,0,0,12
ALAMANCE,2016-11-08,09S,1001,S,US PRESIDENT,Gary Johnson,LIB,1,22,36,3,0,61
ALAMANCE,2016-11-08,01,1001,S,US PRESIDENT,Gary Johnson,LIB,1,29,21,0,0,50
ALAMANCE,2016-11-08,03N,1001,S,US PRESIDENT,Gary Johnson,LIB,1,31,31,4,0,66
ALAMANCE,2016-11-08,064,1001,S,US PRESIDENT,Gary Johnson,LIB,1,27,28,8,0,63
ALAMANCE,2016-11-08,07,1001,S,US PRESIDENT,Gary Johnson,LIB,1,26,28,0,0,54
ALAMANCE,2016-11-08,03N2,1001,S,US PRESIDENT,Gary Johnson,LIB,1,12,1,0,0,13
ALAMANCE,2016-11-08,128,1001,S,US PRESIDENT,Gary Johnson,LIB,1,13,11,0,0,24
ALAMANCE,2016-11-08,03C,1001,S,US PRESIDENT,Gary Johnson,LIB,1,30,28,5,0,63
ALAMANCE,2016-11-08,04,1001,S,US PRESIDENT,Gary Johnson,LIB,1,33,29,1,0,63
ALAMANCE,2016-11-08,09N,1001,S,US PRESIDENT,Gary Johnson,LIB,1,27,19,2,0,48
ALAMANCE,2016-11-08,02,1001,S,US PRESIDENT,Gary Johnson,LIB,1,25,15,0,0,40
ALAMANCE,2016-11-08,05,1001,S,US PRESIDENT,Gary Johnson,LIB,1,24,22,1,0,47
ALAMANCE,2016-11-08,12W,1001,S,US PRESIDENT,Gary Johnson,LIB,1,23,22,1,0,46
ALAMANCE,2016-11-08,063,1001,S,US PRESIDENT,Gary Johnson,LIB,1,13,12,2,0,27
ALAMANCE,2016-11-08,127,1001,S,US PRESIDENT,Gary Johnson,LIB,1,25,25,1,0,51
ALAMANCE,2016-11-08,10S,1001,S,US PRESIDENT,Gary Johnson,LIB,1,61,88,5,0,154
ALAMANCE,2016-11-08,1210,1001,S,US PRESIDENT,Gary Johnson,LIB,1,24,9,0,0,33
ALAMANCE,2016-11-08,06S,1001,S,US PRESIDENT,Gary Johnson,LIB,1,29,25,3,0,57
ALAMANCE,2016-11-08,06N,1001,S,US PRESIDENT,Gary Johnson,LIB,1,23,15,0,0,38
ALAMANCE,2016-11-08,11,1001,S,US PRESIDENT,Gary Johnson,LIB,1,22,16,4,0,42
ALAMANCE,2016-11-08,11,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,389,729,16,0,1134
ALAMANCE,2016-11-08,06N,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,316,489,14,0,819
ALAMANCE,2016-11-08,06S,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,212,473,29,0,714
ALAMANCE,2016-11-08,05,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,118,184,22,0,324
ALAMANCE,2016-11-08,10S,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,573,1794,62,0,2429
ALAMANCE,2016-11-08,12E,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,202,337,4,0,543
ALAMANCE,2016-11-08,063,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,370,592,23,0,985
ALAMANCE,2016-11-08,12N,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,744,951,46,0,1741
ALAMANCE,2016-11-08,103,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,175,394,28,0,597
ALAMANCE,2016-11-08,1210,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,222,362,13,0,597
ALAMANCE,2016-11-08,124,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,192,323,27,0,542
ALAMANCE,2016-11-08,129,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,102,247,27,0,376
ALAMANCE,2016-11-08,126,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,178,347,52,0,577
ALAMANCE,2016-11-08,03W,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,222,413,25,0,660
ALAMANCE,2016-11-08,06E,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,241,469,23,0,733
ALAMANCE,2016-11-08,13,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,391,633,19,0,1043
ALAMANCE,2016-11-08,06W,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,135,196,6,0,337
ALAMANCE,2016-11-08,02,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,141,246,16,0,403
ALAMANCE,2016-11-08,10N,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,276,633,42,0,951
ALAMANCE,2016-11-08,08S,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,111,149,15,0,275
ALAMANCE,2016-11-08,08N,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,225,382,27,0,634
ALAMANCE,2016-11-08,125,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,168,333,19,0,520
ALAMANCE,2016-11-08,127,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,805,966,25,0,1796
ALAMANCE,2016-11-08,035,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,378,561,50,0,989
ALAMANCE,2016-11-08,09S,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,379,670,33,0,1082
ALAMANCE,2016-11-08,128,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,243,515,23,0,781
ALAMANCE,2016-11-08,03S,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,472,1217,86,0,1775
ALAMANCE,2016-11-08,12W,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,240,430,34,0,704
ALAMANCE,2016-11-08,064,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,332,680,37,0,1049
ALAMANCE,2016-11-08,03N,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,389,575,64,0,1028
ALAMANCE,2016-11-08,03N2,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,223,47,39,0,309
ALAMANCE,2016-11-08,01,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,157,226,24,0,407
ALAMANCE,2016-11-08,04,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,208,350,14,0,572
ALAMANCE,2016-11-08,07,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,130,305,15,0,450
ALAMANCE,2016-11-08,12S,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,242,241,7,0,490
ALAMANCE,2016-11-08,03C,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,174,458,44,0,676
ALAMANCE,2016-11-08,09N,1001,S,US PRESIDENT,Hillary Clinton,DEM,1,200,322,20,0,542
ALAMANCE,2016-11-08,10S,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ALAMANCE,2016-11-08,12N,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ALAMANCE,2016-11-08,063,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ALAMANCE,2016-11-08,06S,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ALAMANCE,2016-11-08,06N,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ALAMANCE,2016-11-08,12E,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ALAMANCE,2016-11-08,03C,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ALAMANCE,2016-11-08,09N,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ALAMANCE,2016-11-08,12S,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
ALAMANCE,2016-11-08,13,1001,S,US PRESIDENT,Jill Stein (Write-In),,1,0,0,0,0,0
